"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 14 07:22:07 GMT 2024","Wed Feb 14 07:22:07 GMT 2024","157","Auth","Change Password","","","","Change Password with invalid confirmPassword",""
"passed","Wed Feb 14 07:22:04 GMT 2024","Wed Feb 14 07:22:04 GMT 2024","157","Auth","Sign Up","","","","Sign up with invalid confirm password",""
"failed","Wed Feb 14 07:22:04 GMT 2024","Wed Feb 14 07:22:05 GMT 2024","162","Auth","Verify OTP","","","","Verify OTP with Invalid otp",""
"failed","Wed Feb 14 07:22:05 GMT 2024","Wed Feb 14 07:22:05 GMT 2024","160","Auth","Resent Email OTP","","","","Resent Email OTP",""
"passed","Wed Feb 14 07:22:03 GMT 2024","Wed Feb 14 07:22:04 GMT 2024","304","Auth","Sign In","","","","Sign in with invalid password",""
"passed","Wed Feb 14 07:22:05 GMT 2024","Wed Feb 14 07:22:06 GMT 2024","540","Auth","Forgot Password","","","","Forgot Password",""
"passed","Wed Feb 14 07:22:04 GMT 2024","Wed Feb 14 07:22:04 GMT 2024","163","Auth","Verify OTP","","","","Verify OTP",""
"failed","Wed Feb 14 07:22:07 GMT 2024","Wed Feb 14 07:22:07 GMT 2024","166","Invoice","Upload Invoice","","","","Upload Invoice",""
"failed","Wed Feb 14 07:22:06 GMT 2024","Wed Feb 14 07:22:06 GMT 2024","162","Auth","Reset Password","","","","Reset Password",""
"failed","Wed Feb 14 07:22:06 GMT 2024","Wed Feb 14 07:22:06 GMT 2024","157","Auth","Change Password","","","","Change Password",""
"passed","Wed Feb 14 07:22:06 GMT 2024","Wed Feb 14 07:22:06 GMT 2024","150","Auth","Merchant Invite Sign Up","","","","Merchant Invite Sign up",""
"passed","Wed Feb 14 07:22:05 GMT 2024","Wed Feb 14 07:22:05 GMT 2024","155","Auth","Verify OTP","","","","Verify OTP with Invalid email",""
"passed","Wed Feb 14 07:22:06 GMT 2024","Wed Feb 14 07:22:06 GMT 2024","163","Auth","Reset Password","","","","Reset Password with invalid refresh_token",""
"failed","Wed Feb 14 07:22:07 GMT 2024","Wed Feb 14 07:22:07 GMT 2024","155","Invoice","Get Vendor Invoice","","","","Get Vendor Invoices",""
"passed","Wed Feb 14 07:22:07 GMT 2024","Wed Feb 14 07:22:07 GMT 2024","151","","","","","","Webhook",""
"passed","Wed Feb 14 07:22:06 GMT 2024","Wed Feb 14 07:22:07 GMT 2024","156","Auth","Change Password","","","","Change Password with invalid newPassword",""
"passed","Wed Feb 14 07:22:03 GMT 2024","Wed Feb 14 07:22:03 GMT 2024","161","Auth","Sign In","","","","Sign in with invalid email",""
"passed","Wed Feb 14 07:22:06 GMT 2024","Wed Feb 14 07:22:06 GMT 2024","157","Auth","Reset Password","","","","Reset Password with invalid vendor_id",""
"passed","Wed Feb 14 07:22:04 GMT 2024","Wed Feb 14 07:22:04 GMT 2024","159","Auth","Sign Up","","","","Sign up with invalid phone number",""
"failed","Wed Feb 14 07:22:04 GMT 2024","Wed Feb 14 07:22:04 GMT 2024","164","Auth","Sign Up","","","","Sign up",""
"failed","Wed Feb 14 07:22:02 GMT 2024","Wed Feb 14 07:22:03 GMT 2024","831","Auth","Sign In","","","","Sign in",""
"failed","Wed Feb 14 07:22:07 GMT 2024","Wed Feb 14 07:22:07 GMT 2024","154","Merchant Transactions","Get Transactions","","","","Get Transactions",""
"passed","Wed Feb 14 07:22:05 GMT 2024","Wed Feb 14 07:22:05 GMT 2024","151","Auth","Verify Merchant Invite","","","","Verify merchant Invite",""
"passed","Wed Feb 14 07:22:04 GMT 2024","Wed Feb 14 07:22:04 GMT 2024","159","Auth","Sign Up","","","","Sign up with invalid email",""
