"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 14 07:14:24 GMT 2024","Wed Feb 14 07:14:24 GMT 2024","96","Auth","Reset Password","","","","Reset Password with invalid vendor_id",""
"failed","Wed Feb 14 07:14:24 GMT 2024","Wed Feb 14 07:14:24 GMT 2024","96","Auth","Resent Email OTP","","","","Resent Email OTP",""
"passed","Wed Feb 14 07:14:22 GMT 2024","Wed Feb 14 07:14:23 GMT 2024","100","Auth","Sign In","","","","Sign in with invalid email",""
"passed","Wed Feb 14 07:14:24 GMT 2024","Wed Feb 14 07:14:24 GMT 2024","95","Auth","Reset Password","","","","Reset Password with invalid refresh_token",""
"failed","Wed Feb 14 07:14:24 GMT 2024","Wed Feb 14 07:14:25 GMT 2024","95","Auth","Change Password","","","","Change Password",""
"passed","Wed Feb 14 07:14:25 GMT 2024","Wed Feb 14 07:14:25 GMT 2024","85","","","","","","Webhook",""
"failed","Wed Feb 14 07:14:22 GMT 2024","Wed Feb 14 07:14:22 GMT 2024","622","Auth","Sign In","","","","Sign in",""
"passed","Wed Feb 14 07:14:23 GMT 2024","Wed Feb 14 07:14:23 GMT 2024","93","Auth","Sign Up","","","","Sign up with invalid email",""
"passed","Wed Feb 14 07:14:24 GMT 2024","Wed Feb 14 07:14:24 GMT 2024","92","Auth","Verify Merchant Invite","","","","Verify merchant Invite",""
"failed","Wed Feb 14 07:14:25 GMT 2024","Wed Feb 14 07:14:25 GMT 2024","88","Merchant Transactions","Get Transactions","","","","Get Transactions",""
"passed","Wed Feb 14 07:14:23 GMT 2024","Wed Feb 14 07:14:23 GMT 2024","96","Auth","Verify OTP","","","","Verify OTP",""
"failed","Wed Feb 14 07:14:23 GMT 2024","Wed Feb 14 07:14:23 GMT 2024","95","Auth","Verify OTP","","","","Verify OTP with Invalid otp",""
"failed","Wed Feb 14 07:14:25 GMT 2024","Wed Feb 14 07:14:25 GMT 2024","89","Invoice","Get Vendor Invoice","","","","Get Vendor Invoices",""
"passed","Wed Feb 14 07:14:23 GMT 2024","Wed Feb 14 07:14:23 GMT 2024","96","Auth","Sign Up","","","","Sign up with invalid confirm password",""
"passed","Wed Feb 14 07:14:23 GMT 2024","Wed Feb 14 07:14:23 GMT 2024","107","Auth","Sign Up","","","","Sign up with invalid phone number",""
"passed","Wed Feb 14 07:14:24 GMT 2024","Wed Feb 14 07:14:24 GMT 2024","335","Auth","Forgot Password","","","","Forgot Password",""
"passed","Wed Feb 14 07:14:25 GMT 2024","Wed Feb 14 07:14:25 GMT 2024","94","Auth","Change Password","","","","Change Password with invalid confirmPassword",""
"passed","Wed Feb 14 07:14:24 GMT 2024","Wed Feb 14 07:14:24 GMT 2024","84","Auth","Merchant Invite Sign Up","","","","Merchant Invite Sign up",""
"failed","Wed Feb 14 07:14:23 GMT 2024","Wed Feb 14 07:14:23 GMT 2024","100","Auth","Sign Up","","","","Sign up",""
"passed","Wed Feb 14 07:14:23 GMT 2024","Wed Feb 14 07:14:23 GMT 2024","271","Auth","Sign In","","","","Sign in with invalid password",""
"passed","Wed Feb 14 07:14:23 GMT 2024","Wed Feb 14 07:14:24 GMT 2024","90","Auth","Verify OTP","","","","Verify OTP with Invalid email",""
"failed","Wed Feb 14 07:14:24 GMT 2024","Wed Feb 14 07:14:24 GMT 2024","100","Auth","Reset Password","","","","Reset Password",""
"failed","Wed Feb 14 07:14:25 GMT 2024","Wed Feb 14 07:14:25 GMT 2024","96","Invoice","Upload Invoice","","","","Upload Invoice",""
"passed","Wed Feb 14 07:14:25 GMT 2024","Wed Feb 14 07:14:25 GMT 2024","89","Auth","Change Password","","","","Change Password with invalid newPassword",""
