"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","84","Auth","Merchant Invite Sign Up","","","","Merchant Invite Sign up",""
"passed","Sat Feb 17 19:20:17 GMT 2024","Sat Feb 17 19:20:17 GMT 2024","164","Auth","Sign In","","","","Sign in with invalid email",""
"passed","Sat Feb 17 19:20:20 GMT 2024","Sat Feb 17 19:20:20 GMT 2024","84","","","","","","Webhook",""
"passed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","92","Auth","Reset Password","","","","Reset Password with invalid vendor_id",""
"failed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","100","Auth","Change Password","","","","Change Password",""
"passed","Sat Feb 17 19:20:17 GMT 2024","Sat Feb 17 19:20:18 GMT 2024","96","Auth","Sign Up","","","","Sign up with invalid phone number",""
"failed","Sat Feb 17 19:20:16 GMT 2024","Sat Feb 17 19:20:17 GMT 2024","770","Auth","Sign In","","","","Sign in",""
"failed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:20 GMT 2024","88","Merchant Transactions","Get Transactions","","","","Get Transactions",""
"failed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","89","Invoice","Get Vendor Invoice","","","","Get Vendor Invoices",""
"failed","Sat Feb 17 19:20:17 GMT 2024","Sat Feb 17 19:20:17 GMT 2024","212","Auth","Sign Up","","","","Sign up",""
"passed","Sat Feb 17 19:20:18 GMT 2024","Sat Feb 17 19:20:18 GMT 2024","89","Auth","Verify OTP","","","","Verify OTP with Invalid email",""
"passed","Sat Feb 17 19:20:17 GMT 2024","Sat Feb 17 19:20:17 GMT 2024","279","Auth","Sign In","","","","Sign in with invalid password",""
"passed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","96","Auth","Reset Password","","","","Reset Password with invalid refresh_token",""
"passed","Sat Feb 17 19:20:18 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","415","Auth","Forgot Password","","","","Forgot Password",""
"failed","Sat Feb 17 19:20:18 GMT 2024","Sat Feb 17 19:20:18 GMT 2024","105","Auth","Verify OTP","","","","Verify OTP with Invalid otp",""
"passed","Sat Feb 17 19:20:17 GMT 2024","Sat Feb 17 19:20:17 GMT 2024","133","Auth","Sign Up","","","","Sign up with invalid email",""
"failed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","102","Auth","Reset Password","","","","Reset Password",""
"failed","Sat Feb 17 19:20:18 GMT 2024","Sat Feb 17 19:20:18 GMT 2024","96","Auth","Resent Email OTP","","","","Resent Email OTP",""
"passed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","91","Auth","Change Password","","","","Change Password with invalid newPassword",""
"failed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","101","Invoice","Upload Invoice","","","","Upload Invoice",""
"passed","Sat Feb 17 19:20:18 GMT 2024","Sat Feb 17 19:20:18 GMT 2024","133","Auth","Verify OTP","","","","Verify OTP",""
"passed","Sat Feb 17 19:20:18 GMT 2024","Sat Feb 17 19:20:18 GMT 2024","102","Auth","Sign Up","","","","Sign up with invalid confirm password",""
"passed","Sat Feb 17 19:20:19 GMT 2024","Sat Feb 17 19:20:19 GMT 2024","93","Auth","Change Password","","","","Change Password with invalid confirmPassword",""
"passed","Sat Feb 17 19:20:18 GMT 2024","Sat Feb 17 19:20:18 GMT 2024","83","Auth","Verify Merchant Invite","","","","Verify merchant Invite",""
